timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,102096,11207060,0,102352
2,102100,11207060,0,102356
3,102100,11207060,0,102356
4,102100,11207060,0,102360
5,102100,11207060,0,102384
6,102128,11207060,0,102384
7,102132,11207060,0,102384
8,102136,11207060,0,102392
9,102136,11207060,0,102396
10,102140,11207060,0,102404
11,102140,11207060,0,102416
12,102172,11207060,0,102420
13,102172,11207060,0,102420
14,102172,11207060,0,102452
15,102172,11207060,0,102456
16,102172,11207060,0,102460
17,102172,11207060,0,102460
18,102180,11207060,0,102464
19,102180,11207060,0,102464
20,102180,11207060,0,102464
21,102180,11207060,0,102468
22,102180,11207060,0,102468
23,102180,11207060,0,102476
24,102180,11207060,0,102488
25,102296,11207060,0,0
26,102296,11207060,0,0
27,102296,11207060,0,0
28,102296,11207060,0,0
29,102296,11207060,0,0
30,102296,11207060,0,0
