timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,111100,10634708,0,112184
2,111100,10634708,0,112184
3,111100,10634708,0,112192
4,111112,10634708,0,112192
5,111112,10634708,0,112192
6,111112,10634708,0,112200
7,111112,10634708,0,112200
8,111112,10634708,0,112212
9,111116,10634708,0,112216
10,111152,10634708,0,0
11,111152,10634708,0,0
12,111152,10634708,0,0
13,111156,10634708,0,0
14,111156,10634708,0,0
15,111156,10634708,0,0
16,111156,10634708,0,0
17,111156,10634708,0,0
18,111160,10634708,0,0
19,111160,10634708,0,0
20,111160,10634708,0,0
21,111160,10634708,0,0
22,111164,10634708,0,0
23,111236,10634708,0,0
24,111236,10634708,0,0
25,111236,10634708,0,0
26,111236,10634708,0,0
27,111240,10634708,0,0
28,111240,10634708,0,0
29,111240,10634708,0,0
30,111240,10634708,0,0
