timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,8847,10383,14191,16127,79,17407,8714,2100
2,8831,10047,12823,14271,87,16311,8693,1855
3,8703,9463,11999,13991,85,15311,8485,1695
4,10183,13063,17455,19487,87,22159,10261,2596
5,11119,12887,16447,20063,103,22559,11085,2314
6,12031,15879,17759,20095,96,21919,12117,2999
7,12271,16119,43295,57087,105,61759,12893,5447
8,11791,15727,18415,21151,100,23631,12113,2999
9,13343,18943,20959,23183,92,27695,13770,3756
10,11951,14527,16399,18575,88,22591,11750,2722
11,10799,14935,16991,19999,92,21071,11314,2958
12,9847,10567,12247,19119,7608,19791,9867,885
13,9455,10807,17199,19375,73,19967,9636,1546
14,9783,11015,23439,27231,100,27791,9910,2468
15,9743,10479,12759,13927,175,14215,9646,917
16,9959,10543,11559,12159,7592,12959,9882,615
17,9831,10455,13071,13351,1759,13887,9779,815
18,9575,10479,14391,16159,90,16415,9606,1077
19,9863,10439,13087,16135,580,16479,9828,813
20,9815,10447,11431,12495,1037,14511,9690,739
21,9447,10383,11951,15007,122,16047,9448,1030
22,9751,10415,11039,12199,282,16847,9654,705
23,9447,10335,11359,12727,329,14951,9381,942
24,9727,10383,11151,12455,4416,16167,9652,662
25,9775,10471,11119,12223,5768,13679,9688,676
26,9799,10407,11999,13903,373,16671,9696,792
27,9695,20991,24383,26591,73,27119,10942,4332
28,9839,23295,24911,25103,72,25151,12213,5442
29,10151,10679,11151,11951,8424,13503,10172,406
30,10191,10623,11463,11871,8272,13879,10196,388
