timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,1164,1396,1761,206847,337,1064959,2133,31712
2,1166,1424,2619,209791,462,1064959,2268,32836
3,1153,1332,1684,208767,233,1061887,2177,32464
4,1319,1874,2673,1008127,273,1061887,2628,35001
5,1443,1814,2349,1006079,440,1058815,2661,34646
6,1423,1831,2405,1017343,339,1062911,2728,36148
7,1416,1825,2251,1005055,446,1064959,2674,34780
8,1666,2113,2767,1012223,340,1064959,3099,37360
9,1541,2197,2815,1017855,279,1063935,3021,37201
10,1582,2455,3613,1015807,537,1063935,3186,38491
11,1512,1956,2447,1008127,494,1064959,2759,34714
12,1504,1974,2501,1008639,547,1065983,2902,37187
13,1444,1896,2449,1012223,412,1064959,2816,36523
14,1515,1984,2513,1005055,561,1067007,2711,34181
15,36351,42495,47071,1098751,661,1100799,31035,94456
16,40415,41279,42655,2115583,39616,2115583,50422,137709
17,40671,41311,41759,1887231,39744,2087935,43709,72392
18,40447,41727,42495,2091007,39456,3778559,53111,154531
19,41567,43103,44095,2727935,39840,4374527,55261,176708
20,40607,42015,43615,2299903,39680,4395007,56258,178985
21,40479,40927,41279,2088959,39776,2121727,48936,118767
22,40543,42591,43967,4599807,39008,4624383,55242,199299
23,41279,41567,41759,2297855,39488,2490367,49916,120036
24,43039,46975,53471,2490367,40896,2498559,55241,143123
25,42783,44991,45887,2094079,41728,2119679,48534,97701
26,42783,43903,45727,5394431,41760,5423103,63032,247169
27,42655,42847,43135,2099199,41632,2308095,51118,111717
28,42847,43807,1068031,2299903,42016,3721215,62244,190916
29,42527,43167,44063,2283519,41600,2891775,55369,145690
30,42623,45215,46847,2299903,41984,2779135,54933,145763
