timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,2156,35541660,2156.0,33.895,0.002156
2,1319,21743715,1319.0,20.736,0.001319
3,1221,20128185,1221.0,19.196,0.001221
4,1292,21298620,1292.0,20.312,0.001292
5,1468,24199980,1468.0,23.079,0.001468
6,1284,21166740,1284.0,20.186,0.001284
7,1481,24414285,1481.0,23.283,0.001481
8,1688,27826680,1688.0,26.538,0.001688
9,1930,31816050,1930.0,30.342,0.001930
10,1627,26821095,1627.0,25.579,0.001627
11,1490,24562650,1490.0,23.425,0.001490
12,1575,25963875,1575.0,24.761,0.001575
13,1716,28288260,1716.0,26.978,0.001716
14,1768,29145480,1768.0,27.795,0.001768
15,1618,26672730,1618.0,25.437,0.001618
16,1388,22881180,1388.0,21.821,0.001388
17,1725,28436625,1725.0,27.119,0.001725
18,1889,31140165,1889.0,29.698,0.001889
19,1891,31173135,1891.0,29.729,0.001891
20,1731,28535535,1731.0,27.214,0.001731
21,1744,28749840,1744.0,27.418,0.001744
22,1598,26343030,1598.0,25.123,0.001598
23,1624,26771640,1624.0,25.531,0.001624
24,1661,27381585,1661.0,26.113,0.001661
25,1731,28535535,1731.0,27.214,0.001731
26,1646,27134310,1646.0,25.877,0.001646
27,1584,26112240,1584.0,24.903,0.001584
28,1630,26870550,1630.0,25.626,0.001630
29,2355,38822175,2355.0,37.024,0.002355
30,1773,29227905,1773.0,27.874,0.001773
