timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,91706,14856372,91706.0,14.168,0.091706
2,94704,15342048,94704.0,14.631,0.094704
3,94288,15274656,94288.0,14.567,0.094288
4,65568,10622016,65568.0,10.130,0.065568
5,70915,11488230,70915.0,10.956,0.070915
6,63307,10255734,63307.0,9.781,0.063307
7,62544,10132128,62544.0,9.663,0.062544
8,66558,10782396,66558.0,10.283,0.066558
9,69566,11269692,69566.0,10.748,0.069566
10,20974,3397788,20974.0,3.240,0.020974
11,1793,290466,1793.0,0.277,0.001793
12,1795,290790,1795.0,0.277,0.001795
13,1795,290790,1795.0,0.277,0.001795
14,1813,293706,1813.0,0.280,0.001813
15,1809,293058,1809.0,0.279,0.001809
16,1755,284310,1755.0,0.271,0.001755
17,1765,285930,1765.0,0.273,0.001765
18,1782,288684,1782.0,0.275,0.001782
19,1774,287388,1774.0,0.274,0.001774
20,1780,288360,1780.0,0.275,0.001780
21,1793,290466,1793.0,0.277,0.001793
22,1806,292572,1806.0,0.279,0.001806
23,1774,287388,1774.0,0.274,0.001774
24,1780,288360,1780.0,0.275,0.001780
25,1793,290466,1793.0,0.277,0.001793
26,1804,292248,1804.0,0.279,0.001804
27,1789,289818,1789.0,0.276,0.001789
28,1761,285282,1761.0,0.272,0.001761
29,1778,288036,1778.0,0.275,0.001778
30,1793,290466,1793.0,0.277,0.001793
