timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,0,0,0,111408
2,0,0,0,111428
3,0,0,0,111432
4,0,0,0,111440
5,0,0,0,111452
6,0,0,0,111484
7,0,0,0,111500
8,0,0,0,111500
9,0,0,0,111512
10,0,0,0,111540
11,0,0,0,111544
12,0,0,0,111548
13,0,0,0,111552
14,0,0,0,111552
15,0,0,0,111580
16,0,0,0,111588
17,0,0,0,111592
18,0,0,0,111592
19,0,0,0,111608
20,0,0,0,111628
21,0,0,0,111628
22,0,0,0,111640
23,0,0,0,111668
24,0,0,0,111672
25,0,0,0,111688
26,0,0,0,111692
27,0,0,0,111692
28,0,0,0,111700
29,0,0,0,111704
30,0,0,0,0
