timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,153599,176383,216575,218623,106,221567,148715,38510
2,207999,278015,369407,381951,85,386559,196389,75107
3,193919,225407,236671,238719,104,242943,182946,43327
4,163455,206207,252415,261631,100,263935,148315,55323
5,156415,219391,274431,293375,93,295935,151246,56408
6,159359,201215,252927,266495,97,270847,148568,50817
7,157311,223231,255487,271615,95,273663,147642,61964
8,158207,202239,248319,254591,87,256511,152318,48926
9,158079,203903,232831,236671,96,239615,147352,49501
10,156031,221183,283391,297215,119,302591,149612,60019
11,156927,211967,244479,257535,106,259327,149770,54429
12,155775,215167,267519,273151,92,275455,148936,53356
13,153855,211071,265215,280831,110,289535,146557,55586
14,158719,207231,250623,257791,109,259967,147714,51936
15,160511,185343,218111,223999,110,226687,151060,42679
16,141567,235391,331263,342015,94,346879,144956,71700
17,155263,201215,241279,253567,100,257151,148347,47450
18,148991,212223,296191,353535,117,364799,143496,58266
19,142591,233215,312319,331263,90,333567,148843,65413
20,156031,200447,280575,315647,138,320511,146039,54517
21,159743,219263,270079,283135,119,285951,145464,64328
22,162175,209535,285183,404223,114,409599,151519,58187
23,161663,210303,276991,295423,142,299007,156308,49636
24,148607,271615,324607,337663,124,339455,155043,76408
25,161919,210431,299263,319487,109,324607,151522,58497
26,141439,278015,363263,391679,150,396799,148915,85092
27,133119,254847,368895,382463,131,386559,149118,80749
28,155647,227839,337151,352767,122,356351,150555,72634
29,131455,225023,258303,275199,121,280319,131270,63834
30,10271,43103,1088511,1103871,96,1108991,68297,233958
