timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,113023,120127,140287,145919,1135,152191,112507,15129
2,109503,133887,164607,172287,1229,174463,111735,19782
3,108671,124095,140927,151423,1288,159231,109823,15029
4,113855,125055,142975,173183,1148,176383,113159,16750
5,117759,123647,131455,137215,1199,142591,116185,15247
6,119615,134911,156671,165631,983,171903,119147,19201
7,116415,123711,151935,162559,1139,169727,115834,15859
8,118271,122879,128831,133247,1189,136191,117002,14283
9,116479,124607,137983,144383,1079,149759,115915,15622
10,115519,126143,145919,157951,1234,166143,115134,16377
11,114047,123775,135423,141439,1122,144639,114337,12916
12,116927,131711,162559,171647,1197,174079,118301,16105
13,116223,126143,156671,164351,1215,171135,115897,16882
14,115711,127551,158335,169343,1010,177407,115836,16129
15,119807,127551,135039,140159,1094,146047,118986,14868
16,115583,126463,145151,154623,1163,165119,115919,14969
17,117759,124543,131839,137343,1205,141567,116589,15440
18,119999,129087,145791,164863,1165,169727,117203,17067
19,118975,129983,164223,172671,1170,181759,118320,19393
20,116671,126847,159231,164991,1160,168447,116580,16962
21,121983,131007,143231,156031,975,158335,120676,16792
22,128831,135935,146687,152575,1070,158591,126885,19166
23,128319,137727,148351,156287,1058,172543,126669,19436
24,123263,132095,140543,145535,1225,149759,121505,16368
25,118207,130495,145663,150655,980,155647,117343,17446
26,117631,123519,132991,139519,1214,151039,116423,15210
27,115775,125631,162047,180095,1106,184575,115434,17934
28,115391,130367,180991,197503,1168,208383,115441,18539
29,117759,129087,139135,147455,1086,150399,117487,16493
30,139775,145919,153983,160383,963,172287,136831,21214
