timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,658,1068,1092,1194,67,2033,658,321
2,766,1241,2595,4403,74,6399,791,508
3,733,1165,2771,4499,67,6211,762,496
4,817,1374,2931,4683,69,5547,848,538
5,763,1245,3163,5571,72,9999,810,576
6,758,1202,2775,4387,63,7143,780,503
7,667,1070,1132,1955,69,9583,668,369
8,637,1069,1086,1184,65,1882,660,315
9,647,1069,1083,1116,63,1221,660,307
10,660,1070,1085,1129,64,1193,660,307
11,659,1071,1086,1142,63,1180,660,321
12,671,1070,1084,1321,66,2055,661,313
13,708,1069,1101,2907,62,5331,666,344
14,644,1069,1081,1093,65,1162,660,308
15,709,1069,1085,1125,64,1168,660,320
16,672,1071,1111,1653,63,2219,664,332
17,652,1070,1090,1157,64,1243,661,315
18,639,1072,1090,1141,69,1802,662,305
19,634,1073,1100,1176,76,1725,662,309
20,673,1076,1109,1161,75,1218,656,313
21,655,1072,1093,1162,78,1973,663,305
22,642,1076,1094,1147,77,1406,661,307
23,659,1076,1098,1196,80,2001,662,317
24,641,1076,1093,1138,76,1621,662,313
25,667,1075,1092,1160,79,1574,661,312
26,668,1075,1109,1352,76,2167,663,318
27,640,1076,1105,1161,80,1280,659,311
28,643,1076,1108,1152,72,1291,661,315
29,650,1076,1110,1162,73,1194,661,314
30,630,1076,1122,1327,70,2659,664,322
