timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,635,845,1104,1410,362,1877,658,145
2,575,761,1060,1350,338,1685,602,132
3,566,711,866,1010,340,1158,580,98
4,774,1104,1706,2473,326,5283,815,252
5,860,1127,1520,1927,437,2737,881,203
6,869,1156,1557,1930,406,2291,892,208
7,851,1132,1539,1931,414,2537,876,203
8,984,1270,1653,2005,457,2361,1001,220
9,999,1323,1781,3049,419,4107,1022,257
10,987,1474,2105,2693,445,3493,1043,325
11,1059,1590,2395,5595,443,7451,1125,406
12,886,1153,1516,1909,363,3021,903,203
13,1004,1314,1767,2189,473,2951,1026,236
14,822,1111,1492,2125,395,5783,851,222
15,1016,1358,1797,2359,416,2855,1037,255
16,958,1333,1904,2615,384,5619,997,285
17,648,914,1361,1821,382,3055,689,183
18,623,793,991,1195,375,1838,640,116
19,638,818,1026,1291,317,1477,655,125
20,636,825,1030,1328,331,1537,656,128
21,621,787,969,1113,345,1565,637,112
22,620,788,956,1124,345,1529,637,113
23,623,794,980,1231,349,2030,640,117
24,617,778,947,1114,364,1210,631,109
25,621,801,1005,1304,327,1589,642,121
26,632,810,1018,1244,336,1775,650,123
27,622,783,958,1132,349,1311,636,111
28,623,791,970,1202,383,1875,639,115
29,623,793,958,1148,360,1390,639,113
30,687,845,989,1171,388,1788,694,117
