timestamp_sec,server_voluntary,server_involuntary,client_voluntary,client_involuntary
1,452,99,827,112
2,21216,5585,72017,5959
3,21535,5855,72534,6057
4,21198,5626,70867,6065
5,21068,5776,70361,5930
6,21658,5882,73181,6030
7,21716,6072,73296,6109
8,21718,5854,73048,6045
9,21804,5975,74118,5996
10,21527,5817,72555,6262
11,21319,6093,71462,6151
12,21800,6117,72831,6050
13,21571,6178,72956,6196
14,21665,4755,62101,4983
15,18549,2118,35522,2129
16,26,0,0,0
17,26,0,0,0
18,27,0,0,0
19,28,0,0,0
20,26,0,0,0
21,26,0,0,0
22,26,0,0,0
23,27,0,0,0
24,28,0,0,0
25,26,0,0,0
26,26,0,0,0
27,26,0,0,0
28,27,0,0,0
29,28,0,0,0
30,25,0,0,0
