timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,3923,4113967717,3923.0,3923.385,0.003923
2,7158,7506444282,7158.0,7158.703,0.007158
3,5429,5693278291,5429.0,5429.533,0.005429
4,6825,7157234175,6825.0,6825.670,0.006825
5,5643,5917695597,5643.0,5643.554,0.005643
6,4732,4962349028,4732.0,4732.465,0.004732
7,6253,6557389787,6253.0,6253.614,0.006253
8,5999,6291025321,5999.0,5999.589,0.005999
9,5502,5769831858,5502.0,5502.540,0.005502
10,5680,5956496720,5680.0,5680.558,0.005680
11,5862,6147356298,5862.0,5862.576,0.005862
12,6283,6588850157,6283.0,6283.617,0.006283
13,4359,4571191761,4359.0,4359.428,0.004359
14,6562,6881431598,6562.0,6562.645,0.006562
15,5897,6184060063,5897.0,5897.579,0.005897
16,3891,4080409989,3891.0,3891.382,0.003891
17,7618,7988836622,7618.0,7618.748,0.007618
18,3610,3785731190,3610.0,3610.355,0.003610
19,6362,6671695798,6362.0,6362.625,0.006362
20,4591,4814485289,4591.0,4591.451,0.004591
21,6255,6559487145,6255.0,6255.614,0.006255
22,5817,6100165743,5817.0,5817.571,0.005817
23,6665,6989445535,6665.0,6665.655,0.006665
24,4205,4409695195,4205.0,4205.413,0.004205
25,6756,7084875324,6756.0,6756.664,0.006756
26,5346,5606237934,5346.0,5346.525,0.005346
27,5520,5788708080,5520.0,5520.542,0.005520
28,6279,6584655441,6279.0,6279.617,0.006279
29,5413,5676499427,5413.0,5413.532,0.005413
30,7148,7495957492,7148.0,7148.702,0.007148
