timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,111729,18100098,111729.0,17.262,0.111729
2,88882,14398884,88882.0,13.732,0.088882
3,90313,14630706,90313.0,13.953,0.090313
4,80484,13038408,80484.0,12.434,0.080484
5,79773,12923226,79773.0,12.325,0.079773
6,86107,13949334,86107.0,13.303,0.086107
7,90340,14635080,90340.0,13.957,0.090340
8,92566,14995692,92566.0,14.301,0.092566
9,111418,18049716,111418.0,17.214,0.111418
10,111795,18110790,111795.0,17.272,0.111795
11,109950,17811900,109950.0,16.987,0.109950
12,109905,17804610,109905.0,16.980,0.109905
13,109415,17725230,109415.0,16.904,0.109415
14,109847,17795214,109847.0,16.971,0.109847
15,108940,17648280,108940.0,16.831,0.108940
16,109693,17770266,109693.0,16.947,0.109693
17,110467,17895654,110467.0,17.067,0.110467
18,110381,17881722,110381.0,17.053,0.110381
19,110643,17924166,110643.0,17.094,0.110643
20,109487,17736894,109487.0,16.915,0.109487
21,110942,17972604,110942.0,17.140,0.110942
22,110396,17884152,110396.0,17.056,0.110396
23,110551,17909262,110551.0,17.080,0.110551
24,110708,17934696,110708.0,17.104,0.110708
25,111117,18000954,111117.0,17.167,0.111117
26,110427,17889174,110427.0,17.060,0.110427
27,109905,17804610,109905.0,16.980,0.109905
28,111326,18034812,111326.0,17.199,0.111326
29,111440,18053280,111440.0,17.217,0.111440
30,111434,18052308,111434.0,17.216,0.111434
