timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,241.9,316.4,558.3,4.3,0.4,4.6
2,243.0,320.3,563.3,4.3,0.4,4.6
3,244.0,324.3,568.3,4.3,0.4,4.6
4,244.9,328.4,573.3,4.3,0.4,4.6
5,245.9,332.4,578.3,4.3,0.4,4.6
6,246.9,336.4,583.3,4.3,0.4,4.7
7,247.8,340.4,588.3,4.3,0.4,4.7
8,248.6,344.6,593.2,4.3,0.4,4.7
9,249.5,348.6,598.1,4.3,0.4,4.7
10,250.4,352.7,603.1,4.3,0.4,4.7
11,251.3,356.8,608.1,4.4,0.4,4.8
12,252.1,360.8,612.9,4.4,0.4,4.8
13,253.1,364.8,617.9,4.4,0.4,4.8
14,253.9,369.0,622.9,4.4,0.4,4.8
15,254.7,373.1,627.8,4.4,0.4,4.8
16,255.6,377.3,632.8,4.4,0.4,4.8
17,256.4,381.4,637.8,4.4,0.4,4.8
18,257.1,385.6,642.7,4.4,0.4,4.8
19,258.0,389.6,647.6,4.4,0.4,4.8
20,259.0,393.4,652.4,4.4,0.4,4.8
21,259.0,393.4,652.4,0.0,0.0,0.0
22,259.0,393.5,652.5,0.0,0.0,0.0
23,259.0,393.5,652.5,0.0,0.0,0.0
24,259.0,393.5,652.5,0.0,0.0,0.0
25,259.0,393.6,652.6,0.0,0.0,0.0
26,259.0,393.6,652.6,0.0,0.0,0.0
27,259.0,393.6,652.6,0.0,0.0,0.0
28,259.0,393.6,652.6,0.0,0.0,0.0
29,259.0,393.6,652.6,0.0,0.0,0.0
30,259.0,393.6,652.6,0.0,0.0,0.0
