syscall_name,count,errors,total_time_us,avg_time_us,pct_time
read,2183106,0,120666643,55,21.62
futex,95874,0,397605850,4147,71.23
write,63490,0,4063251,63,0.73
shutdown,31751,0,1765351,55,0.32
rt_sigreturn,2106,0,73998,35,0.01
restart_syscall,7,0,7862701,1123243,1.41
