timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,502828,7356968,0,629184
2,502828,7356968,0,629248
3,502828,7356968,0,629248
4,502844,7356968,0,629248
5,502844,7356968,0,629248
6,502844,7356968,0,629248
7,502956,7356968,0,629248
8,502956,7356968,0,629248
9,502956,7356968,0,629248
10,502956,7356968,0,629248
11,502956,7356968,0,629248
12,503036,7356968,0,629416
13,503036,7356968,0,629424
14,503036,7356968,0,629424
15,503036,7356968,0,629424
16,503036,7356968,0,629424
17,503104,7356968,0,629444
18,503104,7356968,0,629444
19,503104,7356968,0,629444
20,503104,7356968,0,629444
21,503104,7356968,0,0
22,503104,7356968,0,0
23,503104,7356968,0,0
24,503104,7356968,0,0
25,503104,7356968,0,0
26,503104,7356968,0,0
27,503104,7356968,0,0
28,503104,7356968,0,0
29,503104,7356968,0,0
30,503104,7356968,0,0
