timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,0.0,0.0,0.0,0.0,0.0,0.0
2,1.5,15.0,16.5,1.5,2.5,4.0
3,1.5,15.0,16.5,2.0,2.5,4.5
4,2.0,15.0,17.0,1.5,2.5,4.0
5,2.0,15.0,17.0,2.0,2.5,4.5
6,1.5,15.0,16.5,2.0,3.0,5.0
7,2.0,14.5,16.5,2.0,2.0,4.0
8,2.0,15.0,17.0,1.5,2.5,4.0
9,1.5,14.5,16.0,1.5,3.0,4.5
10,1.5,15.5,17.0,1.0,3.0,4.0
11,2.5,14.5,17.0,2.0,2.5,4.5
12,1.0,15.0,16.0,2.5,2.5,5.0
13,2.5,14.5,17.0,1.5,2.5,4.0
14,2.0,14.5,16.5,2.0,2.5,4.5
15,1.5,15.0,16.5,2.0,2.5,4.5
16,1.5,15.5,17.0,2.0,2.0,4.0
17,2.0,14.5,16.5,1.5,2.5,4.0
18,1.5,15.0,16.5,2.0,2.5,4.5
19,2.0,15.0,17.0,1.5,2.5,4.0
20,1.5,15.5,17.0,2.0,2.5,4.5
21,2.0,15.0,17.0,1.5,2.5,4.0
22,1.5,15.0,16.5,2.0,2.0,4.0
23,1.5,15.0,16.5,2.0,2.5,4.5
24,1.5,12.0,13.5,1.5,2.0,3.5
25,0.0,0.5,0.5,-301.5,-404.0,-705.5
26,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.5,0.5,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
