timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,9071,10423,13247,15359,59,17359,9009,1691
2,9031,11079,13679,15255,54,16911,8976,1978
3,8967,10551,13039,14623,52,16071,8875,1787
4,10343,13199,16847,21359,54,26271,10428,2486
5,10679,12719,16799,20847,77,24511,10709,2184
6,10671,12575,14887,16311,104,18943,10626,2016
7,11831,13871,15623,17007,64,18847,11708,2225
8,12175,16151,18271,20063,62,22751,12301,2940
9,11567,16223,18655,20063,72,21967,12086,3122
10,12159,14559,16735,18911,100,21839,12102,2411
11,10527,12919,15431,17039,55,20527,10542,2264
12,11519,13511,15295,17103,105,19503,11368,2183
13,8807,10039,13399,15087,49,17039,8623,1881
14,843,1849,4071,6443,44,7727,999,816
15,615,995,1092,1222,40,2167,602,280
16,518,951,1085,1140,44,3541,536,300
17,444,980,1085,1110,44,1150,504,295
18,609,1038,1160,24623,43,25791,649,1048
19,659,1047,1097,1153,44,2163,650,287
20,529,973,1072,1109,45,1147,553,287
21,490,968,1087,1107,43,1134,517,293
22,538,975,1090,1110,43,1147,546,305
23,595,1020,1118,21983,43,23519,614,774
24,627,1006,1092,1142,48,1174,614,281
25,621,996,1074,1109,49,1137,620,273
26,500,942,1065,1108,46,1150,530,289
27,522,969,1085,1111,44,1183,540,308
28,561,996,1106,1185,44,2179,563,303
29,587,1040,1094,1131,43,2165,599,309
30,514,978,1085,1115,41,2165,535,304
