timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,106580,11410860,0,105448
2,106580,11410860,0,105448
3,106580,11410860,0,105468
4,106584,11410860,0,105468
5,106584,11410860,0,105472
6,106660,11410860,0,0
7,106660,11410860,0,0
8,106660,11410860,0,0
9,106660,11410860,0,0
10,106660,11410860,0,0
11,106660,11410860,0,0
12,106660,11410860,0,0
13,106660,11410860,0,0
14,106660,11410860,0,0
15,106660,11410860,0,0
16,106660,11410860,0,0
17,106660,11410860,0,0
18,106660,11410860,0,0
19,106728,11410860,0,0
20,106728,11410860,0,0
21,106728,11410860,0,0
22,106728,11410860,0,0
23,106728,11410860,0,0
24,106728,11410860,0,0
25,106728,11410860,0,0
26,106728,11410860,0,0
27,106732,11410860,0,0
28,106732,11410860,0,0
29,106732,11410860,0,0
30,106732,11410860,0,0
