timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,525236,7554456,0,2728332
2,525236,7554456,0,2728348
3,525236,7554456,0,2728348
4,525236,7554456,0,2728348
5,525236,7554456,0,2728728
6,525236,7554456,0,2728792
7,525236,7554456,0,2728804
8,525236,7554456,0,2728892
9,543032,7554456,0,2728912
10,543044,7554456,0,2729016
11,543044,7554456,0,2729040
12,528940,7554456,0,2729072
13,528940,7554456,0,2731948
14,528940,7554456,0,2726880
15,528940,7554456,0,2727640
16,528940,7554456,0,2727640
17,528972,7554456,0,2727640
18,528972,7554456,0,2727640
19,528972,7554456,0,2728680
20,529056,7554456,0,0
21,529056,7554456,0,0
22,529056,7554456,0,0
23,529056,7554456,0,0
24,529056,7554456,0,0
25,529056,7554456,0,0
26,529056,7554456,0,0
27,529056,7554456,0,0
28,529056,7554456,0,0
29,529056,7554456,0,0
30,529056,7554456,0,0
