timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,105279,216831,304639,324607,98,332031,114595,72880
2,97151,230783,302079,308991,104,312831,112777,80435
3,105407,231551,391423,408831,91,411135,118705,85130
4,125695,257407,360191,388351,96,390399,134124,87401
5,137087,273663,383999,411903,110,419071,140864,92516
6,117951,300799,393727,436991,106,439807,146868,109559
7,150143,281855,352255,448255,103,453119,155052,95726
8,141951,266751,408575,451327,111,454655,149930,90152
9,154879,329471,412927,448511,108,454143,169613,109352
10,155135,287999,350207,375295,111,380415,157319,93928
11,131071,281599,342783,386047,122,391935,146127,94368
12,146175,282879,359935,375295,96,378879,151777,89863
13,175487,597503,617983,800255,1041,805375,262176,184840
14,605183,611327,612863,1659903,593920,1873919,609904,68584
15,616447,620031,2082815,2863103,599552,2912255,637399,208010
16,612351,629247,815103,3719167,603136,3944447,636116,232768
17,605183,613375,614399,4321279,587264,4726783,619186,215212
18,610815,619519,824319,5742591,586752,5775359,633212,291623
19,610303,615935,1430527,5996543,599040,6053887,634036,275549
20,799231,906239,1013759,3543039,599552,4501503,802621,191856
21,765951,882175,2584575,6172671,732672,6172671,829872,368413
22,816639,853503,2658303,5144575,733184,6152191,876225,349545
23,861183,896511,3330047,4616191,795648,5660671,948958,424571
24,799231,957951,4098047,4755455,750592,4759551,907720,548642
25,796671,837119,3268607,5607423,762880,5619711,888339,470608
26,990207,994303,3522559,6406143,762880,6414335,1037090,501276
27,842239,993791,3465215,6443007,791040,7327743,943739,456165
28,835583,870911,2895871,5193727,654848,6012927,882674,382191
29,839679,898559,3342335,5083135,652288,5529599,862664,378312
30,881663,906239,2914303,4222975,835584,6832127,944628,337069
