timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,101864,11207060,0,103624
2,101864,11207060,0,103624
3,101864,11207060,0,103636
4,101868,11207060,0,103640
5,101896,11207060,0,103660
6,101900,11207060,0,103660
7,101908,11207060,0,103664
8,101908,11207060,0,103672
9,101908,11207060,0,103676
10,101908,11207060,0,103696
11,101908,11207060,0,103700
12,101928,11207060,0,103700
13,101928,11207060,0,103700
14,101928,11207060,0,103740
15,101928,11207060,0,103740
16,101928,11207060,0,103740
17,101928,11207060,0,103740
18,101936,11207060,0,103748
19,101936,11207060,0,103748
20,101936,11207060,0,103752
21,101936,11207060,0,103752
22,101936,11207060,0,103768
23,101936,11207060,0,103780
24,101936,11207060,0,0
25,102016,11207060,0,0
26,102016,11207060,0,0
27,102016,11207060,0,0
28,102016,11207060,0,0
29,102016,11207060,0,0
30,102016,11207060,0,0
