timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,137,187,252,334,79,1004,144,35
2,158,235,390,743,83,1406,171,61
3,143,200,278,428,83,928,151,39
4,137,185,248,350,81,958,143,35
5,139,191,243,335,79,843,146,34
6,136,184,245,325,77,668,143,32
7,137,185,245,352,73,1087,143,34
8,137,185,246,376,80,816,143,34
9,136,184,246,333,78,571,143,32
10,136,184,244,339,76,684,143,32
11,136,185,246,343,82,1069,143,34
12,137,185,242,315,72,695,143,31
13,136,184,246,340,79,676,143,32
14,137,186,245,333,80,1000,144,33
15,137,184,244,321,79,865,143,31
16,137,184,241,331,73,1623,143,36
17,138,187,243,318,78,1116,144,34
18,137,185,243,319,83,701,143,31
19,136,184,242,322,82,679,143,32
20,137,184,242,334,79,951,143,33
21,137,184,243,314,82,704,143,31
22,137,185,242,320,81,639,143,32
23,137,185,241,342,75,651,144,32
24,137,185,243,335,79,1001,144,33
25,137,185,243,333,81,647,143,32
26,139,198,289,339,77,759,149,40
27,137,185,255,331,75,1140,144,34
28,137,185,241,333,79,654,143,32
29,137,185,243,331,79,700,143,32
30,137,184,239,315,79,946,143,32
