timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,0.5,0.0,0.5,1.0,0.5,1.5
2,9.5,20.5,30.0,13.5,33.0,46.5
3,9.0,19.0,28.0,13.5,31.0,44.5
4,7.5,22.5,30.0,13.5,31.0,44.5
5,10.5,19.5,30.0,12.5,33.0,45.5
6,10.5,20.0,30.5,13.5,31.0,44.5
7,9.0,21.0,30.0,14.5,32.0,46.5
8,9.5,19.5,29.0,14.0,31.5,45.5
9,9.0,20.0,29.0,13.5,31.5,45.0
10,10.0,21.5,31.5,13.5,31.5,45.0
11,10.0,19.5,29.5,15.0,31.0,46.0
12,9.0,19.0,28.0,14.0,32.5,46.5
13,9.0,20.0,29.0,14.0,32.5,46.5
14,10.5,22.0,32.5,13.5,31.0,44.5
15,8.5,19.0,27.5,12.5,32.5,45.0
16,9.5,20.0,29.5,12.5,32.0,44.5
17,9.0,20.5,29.5,13.5,31.5,45.0
18,9.5,20.5,30.0,13.5,32.5,46.0
19,8.5,22.0,30.5,15.5,31.5,47.0
20,10.5,19.0,29.5,14.5,30.5,45.0
21,8.5,20.0,28.5,13.0,32.0,45.0
22,10.5,22.0,32.5,13.5,31.5,45.0
23,8.5,20.0,28.5,14.0,32.0,46.0
24,7.0,18.5,25.5,10.5,26.0,36.5
25,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
