timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,105648,11410860,0,104192
2,105716,11410860,0,0
3,105716,11410860,0,0
4,105716,11410860,0,0
5,105716,11410860,0,0
6,105716,11410860,0,0
7,105716,11410860,0,0
8,105716,11410860,0,0
9,105716,11410860,0,0
10,105716,11410860,0,0
11,105716,11410860,0,0
12,105716,11410860,0,0
13,105716,11410860,0,0
14,105716,11410860,0,0
15,105804,11410860,0,0
16,105804,11410860,0,0
17,105804,11410860,0,0
18,105804,11410860,0,0
19,105804,11410860,0,0
20,105804,11410860,0,0
21,105804,11410860,0,0
22,105804,11410860,0,0
23,105808,11410860,0,0
24,105808,11410860,0,0
25,105808,11410860,0,0
26,105808,11410860,0,0
27,105808,11410860,0,0
28,105820,11410860,0,0
29,105820,11410860,0,0
30,105820,11410860,0,0
