timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,110172,11410860,0,106444
2,110248,11410860,0,0
3,110248,11410860,0,0
4,110248,11410860,0,0
5,110248,11410860,0,0
6,110248,11410860,0,0
7,110248,11410860,0,0
8,110248,11410860,0,0
9,110248,11410860,0,0
10,110248,11410860,0,0
11,110248,11410860,0,0
12,110248,11410860,0,0
13,110248,11410860,0,0
14,110248,11410860,0,0
15,110332,11410860,0,0
16,110332,11410860,0,0
17,110332,11410860,0,0
18,110332,11410860,0,0
19,110332,11410860,0,0
20,110332,11410860,0,0
21,110332,11410860,0,0
22,110332,11410860,0,0
23,110336,11410860,0,0
24,110336,11410860,0,0
25,110336,11410860,0,0
26,110336,11410860,0,0
27,110336,11410860,0,0
28,110336,11410860,0,0
29,110336,11410860,0,0
30,110336,11410860,0,0
