timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,512636,7356964,0,1366040
2,512636,7356964,0,1366040
3,512636,7356964,0,1366040
4,512636,7356964,0,1366040
5,512636,7356964,0,1366044
6,512664,7356964,0,1366452
7,512664,7356964,0,1368888
8,512664,7356964,0,1368888
9,512664,7356964,0,1368888
10,512664,7356964,0,1368888
11,512664,7356964,0,1368896
12,512664,7356964,0,1368896
13,512664,7356964,0,1368900
14,512664,7356964,0,1368964
15,512664,7356964,0,1368964
16,512664,7356964,0,1368964
17,512664,7356964,0,1368964
18,512664,7356964,0,1368964
19,512664,7356964,0,1368964
20,512664,7356964,0,1368964
21,512664,7356964,0,1368964
22,512664,7356964,0,0
23,512664,7356964,0,0
24,512664,7356964,0,0
25,512664,7356964,0,0
26,512664,7356964,0,0
27,512664,7356964,0,0
28,512664,7356964,0,0
29,512664,7356964,0,0
30,512664,7356964,0,0
