timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,19.6,43.3,62.9,5.1,0.4,5.5
2,20.6,47.8,68.4,5.1,0.4,5.5
3,21.4,52.3,73.7,5.1,0.4,5.5
4,0.0,0.0,0.0,5.1,0.4,5.6
5,0.0,0.0,0.0,5.1,0.4,5.6
6,0.0,0.0,0.0,5.1,0.4,5.6
7,0.0,0.0,0.0,5.2,0.4,5.6
8,0.0,0.0,0.0,5.2,0.4,5.6
9,0.0,0.0,0.0,5.2,0.4,5.6
10,0.0,0.0,0.0,5.2,0.4,5.6
11,0.0,0.0,0.0,5.2,0.4,5.6
12,0.0,0.0,0.0,5.2,0.4,5.6
13,0.0,0.0,0.0,5.3,0.4,5.7
14,0.0,0.0,0.0,5.3,0.4,5.7
15,0.0,0.0,0.0,5.3,0.4,5.8
16,0.0,0.0,0.0,5.3,0.4,5.8
17,0.0,0.0,0.0,5.3,0.4,5.8
18,0.0,0.0,0.0,5.3,0.4,5.8
19,0.0,0.0,0.0,5.3,0.4,5.8
20,0.0,0.0,0.0,5.3,0.4,5.8
21,0.0,0.0,0.0,5.3,0.4,5.8
22,0.0,0.0,0.0,5.3,0.4,5.8
23,0.0,0.0,0.0,5.3,0.4,5.8
24,0.0,0.0,0.0,5.4,0.4,5.8
25,0.0,0.0,0.0,5.4,0.4,5.8
26,0.0,0.0,0.0,5.4,0.4,5.8
27,0.0,0.0,0.0,5.4,0.4,5.9
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
