timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,794,1052,1480,2032,76,3121,815,203
2,823,1160,3647,5535,85,9391,901,471
3,793,1064,1536,2219,81,4167,817,215
4,900,1360,2229,3369,87,4927,967,346
5,981,1443,2301,3343,108,5099,1041,350
6,984,1462,2309,3423,97,5723,1045,356
7,1032,1600,2607,3827,100,6531,1116,409
8,1044,1642,2761,4259,107,6303,1134,444
9,1071,1649,2691,4431,101,6959,1158,429
10,992,1456,2359,3671,99,5819,1053,357
11,989,1472,2333,3453,99,5815,1062,352
12,924,1121,1476,2046,79,4563,929,177
13,934,1133,1686,1975,95,3455,947,186
14,920,1141,1616,3275,110,4375,937,216
15,927,1119,1505,2077,146,3393,933,176
16,923,1117,1477,1922,260,2983,929,171
17,931,1114,1475,2315,184,4747,937,178
18,924,1115,1447,1925,191,2973,929,168
19,928,1121,1486,1941,158,3523,933,172
20,930,1117,1485,1982,110,3657,934,172
21,933,1120,1517,1988,168,3535,938,174
22,928,1118,1475,1960,180,3601,931,173
23,968,2221,2475,2627,66,3205,1196,554
24,2181,2333,2501,2577,66,2655,2208,94
25,2151,2229,2383,2549,80,3273,2003,427
26,892,1079,1456,2235,238,9343,902,184
27,1077,1281,1588,2145,216,3915,1075,183
28,1111,1320,1892,2159,326,3619,1122,190
29,1106,1302,1647,2279,358,3261,1112,176
30,1117,1316,1902,2215,396,3045,1128,187
