timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,105548,11410860,0,108068
2,105628,11410860,0,0
3,105628,11410860,0,0
4,105628,11410860,0,0
5,105628,11410860,0,0
6,105628,11410860,0,0
7,105628,11410860,0,0
8,105628,11410860,0,0
9,105628,11410860,0,0
10,105628,11410860,0,0
11,105628,11410860,0,0
12,105628,11410860,0,0
13,105628,11410860,0,0
14,105628,11410860,0,0
15,105700,11410860,0,0
16,105700,11410860,0,0
17,105700,11410860,0,0
18,105700,11410860,0,0
19,105700,11410860,0,0
20,105700,11410860,0,0
21,105700,11410860,0,0
22,105700,11410860,0,0
23,105700,11410860,0,0
24,105704,11410860,0,0
25,105704,11410860,0,0
26,105704,11410860,0,0
27,105704,11410860,0,0
28,105728,11410860,0,0
29,105728,11410860,0,0
30,105728,11410860,0,0
