timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,54489,3576494493,54489.0,3410.811,0.054489
2,57559,3778000083,57559.0,3602.982,0.057559
3,56104,3682498248,56104.0,3511.904,0.056104
4,50028,3283687836,50028.0,3131.569,0.050028
5,47996,3150313452,47996.0,3004.373,0.047996
6,47132,3093603084,47132.0,2950.290,0.047132
7,46992,3084413904,46992.0,2941.526,0.046992
8,46894,3077981478,46894.0,2935.392,0.046894
9,37344,2451148128,37344.0,2337.597,0.037344
10,45950,3016020150,45950.0,2876.301,0.045950
11,39141,2569097817,39141.0,2450.083,0.039141
12,44534,2923078158,44534.0,2787.665,0.044534
13,44336,2910082032,44336.0,2775.270,0.044336
14,44292,2907194004,44292.0,2772.516,0.044292
15,47726,3132591462,47726.0,2987.472,0.047726
16,42112,2764105344,42112.0,2636.056,0.042112
17,33084,2171534508,33084.0,2070.937,0.033084
18,6731,441802647,6731.0,421.336,0.006731
19,6805,446659785,6805.0,425.968,0.006805
20,6590,432547830,6590.0,412.510,0.006590
21,6653,436682961,6653.0,416.453,0.006653
22,6697,439570989,6697.0,419.208,0.006697
23,6744,442655928,6744.0,422.150,0.006744
24,6588,432416556,6588.0,412.385,0.006588
25,7004,459721548,7004.0,438.425,0.007004
26,6597,433007289,6597.0,412.948,0.006597
27,6767,444165579,6767.0,423.589,0.006767
28,6563,430775631,6563.0,410.820,0.006563
29,6868,450794916,6868.0,429.912,0.006868
30,6954,456439698,6954.0,435.295,0.006954
