timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,106784,11410860,0,109540
2,106784,11410860,0,109548
3,106788,11410860,0,109568
4,106812,11410860,0,109572
5,106816,11410860,0,109572
6,106820,11410860,0,109572
7,106820,11410860,0,109584
8,106820,11410860,0,109588
9,106824,11410860,0,109596
10,106836,11410860,0,109600
11,106836,11410860,0,109604
12,106836,11410860,0,109620
13,106836,11410860,0,109624
14,106836,11410860,0,109628
15,106836,11410860,0,109628
16,106844,11410860,0,109632
17,106844,11410860,0,109632
18,106844,11410860,0,109632
19,106844,11410860,0,109636
20,106844,11410860,0,109636
21,106844,11410860,0,109640
22,106844,11410860,0,109656
23,106924,11410860,0,0
24,106924,11410860,0,0
25,106924,11410860,0,0
26,106924,11410860,0,0
27,106924,11410860,0,0
28,106924,11410860,0,0
29,106924,11410860,0,0
30,106924,11410860,0,0
