timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,102592,11207060,0,102388
2,102600,11207060,0,102420
3,102604,11207060,0,102420
4,102620,11207060,0,102436
5,102620,11207060,0,102448
6,102628,11207060,0,102464
7,102636,11207060,0,102492
8,102656,11207060,0,102496
9,102656,11207060,0,102496
10,102656,11207060,0,102504
11,102656,11207060,0,102508
12,102660,11207060,0,102528
13,102660,11207060,0,102548
14,102672,11207060,0,102552
15,102672,11207060,0,102552
16,102704,11207060,0,102552
17,102708,11207060,0,102552
18,102708,11207060,0,102572
19,102708,11207060,0,102584
20,102708,11207060,0,102584
21,102712,11207060,0,102584
22,102712,11207060,0,102584
23,102712,11207060,0,102588
24,102716,11207060,0,102588
25,102716,11207060,0,102588
26,102716,11207060,0,102596
27,102716,11207060,0,102600
28,102716,11207060,0,102608
29,102792,11207060,0,0
30,102792,11207060,0,0
