timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,103360,11207060,0,101696
2,103372,11207060,0,101704
3,103376,11207060,0,101716
4,103396,11207060,0,101720
5,103396,11207060,0,101728
6,103396,11207060,0,101748
7,103396,11207060,0,101752
8,103400,11207060,0,101756
9,103400,11207060,0,101756
10,103400,11207060,0,101760
11,103400,11207060,0,101760
12,103400,11207060,0,101760
13,103400,11207060,0,101780
14,103400,11207060,0,101780
15,103404,11207060,0,101808
16,103404,11207060,0,101812
17,103472,11207060,0,0
18,103472,11207060,0,0
19,103472,11207060,0,0
20,103472,11207060,0,0
21,103472,11207060,0,0
22,103472,11207060,0,0
23,103472,11207060,0,0
24,103472,11207060,0,0
25,103472,11207060,0,0
26,103472,11207060,0,0
27,103472,11207060,0,0
28,103472,11207060,0,0
29,103472,11207060,0,0
30,103536,11207060,0,0
