timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,13960,7265947840,13960.0,6929.348,0.013960
2,11709,6090265460,11709.0,5808.130,0.011709
3,12026,6262265380,12026.0,5972.162,0.012026
4,13170,6877899240,13170.0,6559.276,0.013170
5,12126,6305265360,12126.0,6013.170,0.012126
6,10358,5401741390,10358.0,5151.502,0.010358
7,10126,5291619490,10126.0,5046.482,0.010126
8,10700,5589997400,10700.0,5331.037,0.010700
9,9555,5000058650,9555.0,4768.428,0.009555
10,10603,5548046200,10603.0,5291.029,0.010603
11,12990,6790850500,12990.0,6476.260,0.012990
12,9370,4888887970,9370.0,4662.407,0.009370
13,12419,6476740890,12419.0,6176.701,0.012419
14,11076,5794509500,11076.0,5526.075,0.011076
15,10765,5615692510,10765.0,5355.542,0.010765
16,14374,7493533100,14374.0,7146.390,0.014374
17,12650,6596301810,12650.0,6290.724,0.012650
18,14110,7355094140,14110.0,7014.364,0.014110
19,11599,6025765490,11599.0,5746.618,0.011599
20,13364,6979630900,13364.0,6656.295,0.013364
21,16020,8337276610,16020.0,7951.047,0.016020
22,12937,6749948080,12937.0,6437.252,0.012937
23,12215,6357179970,12215.0,6062.679,0.012215
24,13779,7167886910,13779.0,6835.830,0.013779
25,15482,8037325530,15482.0,7664.991,0.015482
26,12245,6375533620,12245.0,6080.183,0.012245
27,13112,6849057790,13112.0,6531.771,0.013112
28,12112,6315228770,12112.0,6022.671,0.012112
29,14459,7537057470,14459.0,7187.898,0.014459
30,14112,7321533180,14112.0,6982.358,0.014112
