timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,5511,8047,11279,14359,741,18943,5743,1784
2,5647,8247,11631,14743,614,22703,5874,1837
3,5775,8903,12655,16231,696,20479,6115,2082
4,5731,8391,11439,14343,759,17647,5989,1808
5,5715,8535,11887,15159,715,18959,5986,1938
6,5739,8599,11655,14759,659,16991,6018,1913
7,5679,8407,11711,15463,703,19439,5966,1872
8,5887,8719,11919,16327,637,20655,6151,1955
9,5795,8463,11471,14407,588,22031,6017,1853
10,5803,8591,11671,15391,624,19519,6059,1908
11,5755,8511,11471,14327,694,25647,6013,1880
12,6051,9135,12919,16863,609,22687,6376,2109
13,6395,9783,13927,18575,621,25007,6772,2303
14,5895,9199,13343,17551,689,21039,6293,2222
15,5727,8567,11799,15383,593,21375,6030,1899
16,5699,8607,11815,15079,713,20239,6001,1935
17,6095,9279,13287,16575,694,19839,6462,2135
18,6647,10151,13959,18175,624,21391,7040,2320
19,5719,8535,11663,14839,648,21487,6012,1919
20,5647,8383,11559,15015,624,17279,5912,1868
21,5683,8719,12223,16015,709,20719,6013,2035
22,5983,8847,12215,15975,624,19343,6239,1990
23,6231,9047,13007,17919,625,25567,6494,2070
24,5935,9007,12679,16847,638,21135,6287,2055
25,5675,8303,11511,14815,731,18655,5896,1860
26,5735,8407,11535,15215,697,19935,5962,1856
27,5983,8775,12215,16543,613,23903,6218,1977
28,5847,8743,12015,15319,764,17423,6125,1951
29,5867,8743,12319,16223,702,23023,6166,1982
30,5999,9031,12711,16959,646,21263,6272,2110
