timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,804,1266,1834,2487,66,3695,858,298
2,797,1214,1981,2823,89,4571,851,311
3,801,1214,1884,2839,78,4049,851,294
4,949,1542,2497,3819,83,5415,1031,414
5,1000,1516,2459,3603,91,7727,1065,391
6,997,1505,2445,3763,96,6571,1060,393
7,1146,1744,2825,4151,107,6083,1223,451
8,1057,1678,2843,4455,107,8143,1155,465
9,1053,1701,3281,3997,90,6379,1171,517
10,1086,1767,2889,4243,92,7463,1187,481
11,1073,1682,2839,4463,96,7531,1161,467
12,899,1393,2229,3501,91,6419,968,362
13,851,1251,2015,2975,94,4763,902,309
14,866,1255,2035,2889,94,5167,910,308
15,866,1266,2035,2843,91,4335,913,309
16,850,1256,2012,2833,87,4439,898,312
17,856,1243,2004,2819,93,4311,902,301
18,933,2269,2367,2987,55,3817,1198,634
19,853,1248,1997,2765,84,3797,900,304
20,848,1277,2075,3037,102,4447,903,324
21,860,1262,2022,2849,105,4951,907,306
22,855,1241,2015,2945,100,5279,900,307
23,854,1246,1967,2805,96,3979,900,301
24,853,1241,1979,2793,100,4135,899,299
25,865,1237,1947,2831,85,5491,909,292
26,860,1238,1994,2959,105,5871,901,302
27,853,1237,1978,2967,108,4363,899,300
28,852,1233,1989,2997,91,5015,895,305
29,864,1253,2014,2895,98,4279,907,309
30,865,1252,2000,2855,95,4831,909,302
