timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,110452,10634708,0,0
2,110456,10634708,0,0
3,110456,10634708,0,0
4,110456,10634708,0,0
5,110456,10634708,0,0
6,110456,10634708,0,0
7,110460,10634708,0,0
8,110460,10634708,0,0
9,110460,10634708,0,0
10,110460,10634708,0,0
11,110460,10634708,0,0
12,110464,10634708,0,0
13,110496,10634708,0,0
14,110496,10634708,0,0
15,110496,10634708,0,0
16,110500,10634708,0,0
17,110500,10634708,0,0
18,110500,10634708,0,0
19,110500,10634708,0,0
20,110500,10634708,0,0
21,110504,10634708,0,0
22,110504,10634708,0,0
23,110504,10634708,0,0
24,110504,10634708,0,0
25,110504,10634708,0,0
26,110508,10634708,0,0
27,110508,10634708,0,0
28,110508,10634708,0,0
29,110508,10634708,0,0
30,110512,10634708,0,0
