timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,61019,256035724,61019.0,244.175,0.061019
2,53042,222564232,53042.0,212.254,0.053042
3,50497,211885412,50497.0,202.070,0.050497
4,47618,199805128,47618.0,190.549,0.047618
5,47142,197807832,47142.0,188.644,0.047142
6,49794,208935624,49794.0,199.257,0.049794
7,48562,203766152,48562.0,194.327,0.048562
8,61616,258540736,61616.0,246.564,0.061616
9,61388,257584048,61388.0,245.651,0.061388
10,61758,259136568,61758.0,247.132,0.061758
11,61686,258834456,61686.0,246.844,0.061686
12,61463,257898748,61463.0,245.951,0.061463
13,61860,259564560,61860.0,247.540,0.061860
14,61452,257856788,61452.0,245.911,0.061452
15,61303,257223192,61303.0,245.307,0.061303
16,61633,258616264,61633.0,246.636,0.061633
17,61634,258612068,61634.0,246.632,0.061634
18,61605,258494580,61605.0,246.520,0.061605
19,61730,259019080,61730.0,247.020,0.061730
20,61646,258666616,61646.0,246.684,0.061646
21,61760,259144960,61760.0,247.140,0.061760
22,61826,259421896,61826.0,247.404,0.061826
23,61584,258406464,61584.0,246.436,0.061584
24,61677,258796692,61677.0,246.808,0.061677
25,60723,254793708,60723.0,242.990,0.060723
26,61477,257957492,61477.0,246.007,0.061477
27,61767,259174332,61767.0,247.168,0.061767
28,61448,257835808,61448.0,245.891,0.061448
29,61523,258150508,61523.0,246.192,0.061523
30,61762,259153352,61762.0,247.148,0.061762
