timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,21759,24095,24863,25103,15688,25167,19829,3374
2,27727,31007,68223,68415,16112,68479,28486,7351
3,29647,32991,33855,34591,17712,35679,28684,3808
4,28495,31391,62463,62751,17200,62815,28480,6544
5,28863,32255,34143,34655,18496,35103,28950,2773
6,16591,25887,61855,62495,16080,62559,19856,7031
7,23295,25503,53407,53567,16104,53631,21576,6021
8,16527,23535,57343,59263,15968,59327,18851,6052
9,16575,23519,24735,26031,16128,26239,18738,3088
10,16911,23663,52959,53055,13280,53055,19902,5730
11,17231,23759,72767,72959,16080,73023,20151,8153
12,23375,23679,24079,24191,16184,24207,22656,1827
13,22831,23919,54175,56383,12888,56863,22132,5791
14,23471,23775,24303,24415,15984,24447,22287,2418
15,23535,23727,61023,61151,16312,61183,24015,5990
16,23535,23791,24127,24223,18896,24255,23381,756
17,16559,23679,57951,59295,12848,59327,19883,6355
18,732159,732159,732159,732159,731648,732159,731904,0
19,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0
