timestamp_sec,server_voluntary,server_involuntary,client_voluntary,client_involuntary
1,28,3,25,4
2,28,3,25,4
3,28,3,25,4
4,28,3,25,4
5,28,3,25,4
6,28,3,25,4
7,28,3,25,4
8,28,3,25,4
9,28,3,25,4
10,28,3,25,4
11,28,3,25,4
12,28,3,25,4
13,28,3,25,4
14,0,0,25,4
15,0,0,25,4
16,0,0,25,4
17,0,0,25,4
18,0,0,25,4
19,0,0,25,4
20,0,0,25,4
21,0,0,25,4
22,0,0,25,4
23,0,0,25,4
24,0,0,25,4
25,0,0,25,4
26,0,0,25,4
27,0,0,0,0
28,0,0,0,0
29,0,0,0,0
30,0,0,0,0
