timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,21725,11392372750,21725.0,10864.613,0.021725
2,19016,9971800240,19016.0,9509.850,0.019016
3,17916,9394971240,17916.0,8959.743,0.017916
4,17461,9156373790,17461.0,8732.199,0.017461
5,15013,7872667070,15013.0,7507.960,0.015013
6,16621,8715886190,16621.0,8312.117,0.016621
7,15620,8190971800,15620.0,7811.519,0.015620
8,14868,7796630520,14868.0,7435.446,0.014868
9,15594,8177337660,15594.0,7798.517,0.015594
10,17360,9103410400,17360.0,8681.689,0.017360
11,13560,7110728400,13560.0,6781.319,0.013560
12,20608,10806629120,20608.0,10306.005,0.020608
13,22849,11981787110,22849.0,11426.723,0.022849
14,22758,11934067620,22758.0,11381.214,0.022758
15,22776,11943506640,22776.0,11390.216,0.022776
16,22906,12011677340,22906.0,11455.228,0.022906
17,22809,11960811510,22809.0,11406.719,0.022809
18,22300,11693897000,22300.0,11152.169,0.022300
19,22276,11681311640,22276.0,11140.167,0.022276
20,22885,12000665150,22885.0,11444.726,0.022885
21,22905,12011152950,22905.0,11454.728,0.022905
22,22939,12028982210,22939.0,11471.731,0.022939
23,22902,12009579780,22902.0,11453.228,0.022902
24,23023,12073030970,23023.0,11513.740,0.023023
25,22880,11998043200,22880.0,11442.226,0.022880
26,22903,12010104170,22903.0,11453.728,0.022903
27,22901,12009055390,22901.0,11452.728,0.022901
28,22781,11947701760,22781.0,11394.216,0.022781
29,22959,12037896840,22959.0,11480.233,0.022959
30,22968,12044189520,22968.0,11486.234,0.022968
