timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,104404,11410860,0,106796
2,104416,11410860,0,106808
3,104416,11410860,0,106808
4,104436,11410860,0,106820
5,104468,11410860,0,106824
6,104468,11410860,0,106840
7,104468,11410860,0,106872
8,104468,11410860,0,106880
9,104468,11410860,0,106884
10,104468,11410860,0,106884
11,104468,11410860,0,106892
12,104468,11410860,0,106896
13,104468,11410860,0,106896
14,104468,11410860,0,106896
15,104472,11410860,0,106912
16,104472,11410860,0,106916
17,104536,11410860,0,0
18,104536,11410860,0,0
19,104536,11410860,0,0
20,104536,11410860,0,0
21,104536,11410860,0,0
22,104536,11410860,0,0
23,104536,11410860,0,0
24,104536,11410860,0,0
25,104536,11410860,0,0
26,104536,11410860,0,0
27,104536,11410860,0,0
28,104536,11410860,0,0
29,104536,11410860,0,0
30,104584,11410860,0,0
