timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,0.0,0.0,0.0,0.0,0.0,0.0
2,7.0,44.5,51.5,5.0,5.5,10.5
3,6.0,43.5,49.5,5.0,6.0,11.0
4,5.5,44.5,50.0,6.5,8.0,14.5
5,6.0,43.5,49.5,4.0,6.5,10.5
6,6.5,43.5,50.0,6.0,5.5,11.5
7,6.0,43.5,49.5,5.5,7.5,13.0
8,21.5,46.0,67.5,6.5,5.5,12.0
9,6.5,46.0,52.5,5.0,6.0,11.0
10,6.5,44.0,50.5,6.0,6.5,12.5
11,6.0,47.0,53.0,5.0,7.0,12.0
12,6.0,46.0,52.0,5.0,6.0,11.0
13,6.0,47.5,53.5,5.5,8.0,13.5
14,6.5,46.5,53.0,4.0,7.0,11.0
15,15.5,45.5,61.0,5.0,6.0,11.0
16,6.5,46.0,52.5,5.0,7.5,12.5
17,6.5,45.0,51.5,4.5,6.5,11.0
18,6.0,47.0,53.0,5.5,5.5,11.0
19,5.5,45.5,51.0,5.5,7.5,13.0
20,7.5,44.0,51.5,4.5,7.0,11.5
21,6.5,44.5,51.0,4.5,6.5,11.0
22,3.0,15.5,18.5,-1240.0,-3716.5,-4956.5
23,0.5,3.0,3.5,0.0,0.0,0.0
24,0.0,1.0,1.0,0.0,0.0,0.0
25,0.5,1.0,1.5,0.0,0.0,0.0
26,0.0,0.5,0.5,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,0.5,1.5,2.0,0.0,0.0,0.0
29,0.5,1.0,1.5,0.0,0.0,0.0
30,0.0,1.0,1.0,0.0,0.0,0.0
