timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,113948,10634708,0,110244
2,113948,10634708,0,110256
3,113960,10634708,0,110284
4,113988,10634708,0,110284
5,113988,10634708,0,110288
6,114000,10634708,0,110296
7,114000,10634708,0,110296
8,114000,10634708,0,110312
9,114004,10634708,0,110336
10,114052,10634708,0,110336
11,114056,10634708,0,110340
12,114056,10634708,0,110368
13,114060,10634708,0,110372
14,114060,10634708,0,110380
15,114060,10634708,0,110388
16,114060,10634708,0,110392
17,114060,10634708,0,110396
18,114068,10634708,0,110400
19,114068,10634708,0,110400
20,114068,10634708,0,110404
21,114068,10634708,0,110432
22,114068,10634708,0,110440
23,114144,10634708,0,0
24,114144,10634708,0,0
25,114144,10634708,0,0
26,114144,10634708,0,0
27,114148,10634708,0,0
28,114148,10634708,0,0
29,114148,10634708,0,0
30,114148,10634708,0,0
