syscall_name,count,errors,total_time_us,avg_time_us,pct_time
read,1693263,0,105597460,62,21.32
futex,74068,0,341475452,4610,68.94
write,49996,0,4496480,89,0.91
shutdown,24194,0,1469535,60,0.30
rt_sigreturn,496,0,15644,31,0.00
restart_syscall,8,0,16005430,2000678,3.23
