timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,497268,7547572,0,2675404
2,497268,7547572,0,2677928
3,497268,7547572,0,2677928
4,497268,7547572,0,2677928
5,497268,7547572,0,2678180
6,497268,7547572,0,2678180
7,497268,7547572,0,2678188
8,497268,7547572,0,2678232
9,497300,7547572,0,2678236
10,497300,7547572,0,2678256
11,497300,7547572,0,2678620
12,497300,7547572,0,2678628
13,497300,7547572,0,2678692
14,497300,7547572,0,2678692
15,497300,7547572,0,2678696
16,497300,7547572,0,2678696
17,497300,7547572,0,2678696
18,497300,7547572,0,2678696
19,497300,7547572,0,2681660
20,497412,7547572,0,0
21,497476,7547572,0,0
22,497476,7547572,0,0
23,497476,7547572,0,0
24,497476,7547572,0,0
25,497476,7547572,0,0
26,497476,7547572,0,0
27,497476,7547572,0,0
28,497476,7547572,0,0
29,497476,7547572,0,0
30,497476,7547572,0,0
