timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,0.0,0.0,0.0,1.0,1.5,2.5
2,6.5,34.5,41.0,27.5,36.5,64.0
3,8.5,34.0,42.5,13.5,21.0,34.5
4,6.5,35.0,41.5,12.5,19.5,32.0
5,7.0,35.0,42.0,24.5,26.5,51.0
6,6.0,35.5,41.5,12.5,20.5,33.0
7,7.0,35.5,42.5,13.5,19.5,33.0
8,6.0,36.0,42.0,23.5,27.5,51.0
9,7.0,35.0,42.0,12.0,21.5,33.5
10,6.0,36.5,42.5,12.5,20.5,33.0
11,7.0,35.0,42.0,23.0,31.0,54.0
12,5.5,37.0,42.5,16.0,22.5,38.5
13,6.5,35.5,42.0,12.5,22.5,35.0
14,6.5,33.5,40.0,15.0,67.5,82.5
15,7.0,35.0,42.0,15.0,94.0,109.0
16,7.5,35.5,43.0,15.0,99.5,114.5
17,6.0,36.5,42.5,15.0,25.5,40.5
18,6.5,36.0,42.5,12.0,22.5,34.5
19,6.0,36.5,42.5,15.5,21.5,37.0
20,6.5,32.0,38.5,-2055.0,-5890.5,-7945.5
21,3.0,13.5,16.5,0.0,0.0,0.0
22,1.0,5.0,6.0,0.0,0.0,0.0
23,0.0,0.5,0.5,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.5,0.5,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.5,0.0,0.5,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
