syscall_name,count,errors,total_time_us,avg_time_us,pct_time
shutdown,89450,0,2109564,23,0.54
accept,89444,0,409625,4,0.10
futex,48524,0,201726405,4157,51.28
restart_syscall,5,0,108848,21769,0.03
