timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,122088,74595768,122088.0,71.140,0.122088
2,125094,76432434,125094.0,72.892,0.125094
3,120061,73357271,120061.0,69.959,0.120061
4,80592,49241712,80592.0,46.961,0.080592
5,95028,58062108,95028.0,55.372,0.095028
6,94400,57678400,94400.0,55.006,0.094400
7,85413,52187343,85413.0,49.770,0.085413
8,80477,49171447,80477.0,46.894,0.080477
9,87621,53536431,87621.0,51.056,0.087621
10,91812,56097132,91812.0,53.498,0.091812
11,55344,33815184,55344.0,32.249,0.055344
12,4512,2756832,4512.0,2.629,0.004512
13,4672,2854592,4672.0,2.722,0.004672
14,4528,2766608,4528.0,2.638,0.004528
15,4649,2840539,4649.0,2.709,0.004649
16,4687,2863757,4687.0,2.731,0.004687
17,4617,2820987,4617.0,2.690,0.004617
18,4038,2467218,4038.0,2.353,0.004038
19,4601,2811211,4601.0,2.681,0.004601
20,4699,2871089,4699.0,2.738,0.004699
21,4565,2789215,4565.0,2.660,0.004565
22,4704,2874144,4704.0,2.741,0.004704
23,4633,2830763,4633.0,2.700,0.004633
24,4663,2849093,4663.0,2.717,0.004663
25,4736,2893696,4736.0,2.760,0.004736
26,4672,2854592,4672.0,2.722,0.004672
27,4362,2665182,4362.0,2.542,0.004362
28,4758,2907138,4758.0,2.772,0.004758
29,4656,2844816,4656.0,2.713,0.004656
30,4704,2874144,4704.0,2.741,0.004704
