timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,595,766,206975,1025023,128,1232895,10826,101118
2,588,762,4551,1026047,120,2083839,10034,98526
3,626,873,207743,1228799,159,2465791,11719,112229
4,749,1136,1009151,1064959,139,2053119,13297,114671
5,770,1082,1020415,2040831,132,2248703,16324,138203
6,868,1424,1023487,1029119,114,2077695,16406,124415
7,816,1325,1014783,1048063,150,2052095,16388,126913
8,831,1334,1019391,1040383,173,1264639,15493,120647
9,767,1136,1014783,1054719,158,2081791,14873,120328
10,761,1202,40031,1061887,202,2289663,10243,86168
11,37599,38719,1893375,2498559,34912,2498559,104489,331005
12,37119,38591,2676735,2906111,35552,2910207,86658,339367
13,37599,38431,2277375,4390911,35520,4390911,86295,378231
14,37279,38335,2502655,5410815,35520,5410815,112835,487569
15,37055,38943,2725887,5410815,36032,5443583,100637,426604
16,38143,43551,1583103,3758079,36384,3766271,88624,315088
17,40767,42911,2291711,5423103,38080,5423103,117104,425699
18,37983,39103,2508799,4456447,36704,5386239,99770,381100
19,37791,39263,2115583,4403199,36064,5398527,97849,374598
20,38015,39327,2070527,4407295,36576,4509695,96894,362223
21,37599,38719,2510847,4505599,36064,4784127,109497,417846
22,37599,39263,2103295,4390911,36000,4403199,93144,347233
23,38239,39199,2129919,4382719,35616,4386815,100232,350690
24,37375,39487,2293759,5533695,35424,5533695,89125,394509
25,37503,39455,2488319,4382719,34784,4415487,101231,384661
26,38079,39583,2332671,4007935,35936,4386815,118680,416377
27,37407,39423,2502655,4431871,36000,5431295,103735,401589
28,37183,38335,2021375,4894719,36288,4911103,84534,362662
29,37023,38335,2299903,3885055,35520,4014079,91908,343677
30,37887,39135,2891775,5165055,36288,5472255,109758,451466
