timestamp_sec,server_voluntary,server_involuntary,client_voluntary,client_involuntary
1,1581,212,1935,236
2,76958,9331,140039,12180
3,77959,9364,142185,12008
4,77763,9686,140937,12300
5,77241,9874,139889,12759
6,77939,10250,141305,13018
7,77955,10021,142089,12605
8,78175,9899,142007,12687
9,77844,10196,141377,12927
10,78019,10319,141248,13256
11,77904,10398,141401,13471
12,78303,10281,141634,13239
13,77771,10652,141329,13282
14,77903,10613,142008,13655
15,77722,10497,141580,13589
16,77611,10652,141638,13535
17,77094,10701,139763,13629
18,77338,10788,140081,13613
19,76766,10503,138657,13581
20,76773,10706,137878,13389
21,76445,10930,138210,13806
22,32787,4627,0,0
23,26,0,0,0
24,26,0,0,0
25,26,0,0,0
26,26,0,0,0
27,28,0,0,0
28,25,0,0,0
29,26,0,0,0
30,26,0,0,0
