timestamp_sec,server_voluntary,server_involuntary,client_voluntary,client_involuntary
1,1285,130,1753,135
2,89085,3841,171856,3653
3,89754,3982,172883,4019
4,89594,3986,171775,4194
5,88955,4148,171548,4259
6,90470,3808,174220,4141
7,90375,4028,173248,4259
8,89722,4166,172818,4545
9,89218,4503,171631,4800
10,89658,4380,172299,4630
11,89816,4382,172319,4663
12,89675,4631,172706,4844
13,90150,4430,173735,4937
14,89666,4808,173456,5203
15,89549,5195,172184,5556
16,89674,5267,172092,5740
17,89579,5426,172548,5895
18,88863,5478,170889,6080
19,88892,5504,170843,6228
20,88788,5533,170447,5965
21,88698,5687,169832,6535
22,89595,5871,172588,6649
23,17723,1218,0,0
24,26,0,0,0
25,26,0,0,0
26,28,0,0,0
27,26,0,0,0
28,26,0,0,0
29,26,0,0,0
30,26,1,0,0
