timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,56248,3691949976,56248.0,3520.918,0.056248
2,50938,3343417506,50938.0,3188.531,0.050938
3,50499,3314602863,50499.0,3161.052,0.050499
4,50194,3294583578,50194.0,3141.960,0.050194
5,50882,3339741834,50882.0,3185.026,0.050882
6,42636,2798499132,42636.0,2668.857,0.042636
7,48545,3186348165,48545.0,3038.738,0.048545
8,43115,2829939255,43115.0,2698.840,0.043115
9,48663,3194093331,48663.0,3046.125,0.048663
10,47700,3130884900,47700.0,2985.845,0.047700
11,47018,3086120466,47018.0,2943.154,0.047018
12,51746,3396452202,51746.0,3239.109,0.051746
13,46797,3071614689,46797.0,2929.320,0.046797
14,54194,3557131578,54194.0,3392.345,0.054194
15,58485,3838779945,58485.0,3660.946,0.058485
16,58301,3826702737,58301.0,3649.428,0.058301
17,58644,3849216228,58644.0,3670.899,0.058644
18,58710,3853548270,58710.0,3675.030,0.058710
19,58726,3854598462,58726.0,3676.032,0.058726
20,58787,3858602319,58787.0,3679.850,0.058787
21,58597,3846131289,58597.0,3667.957,0.058597
22,58694,3852498078,58694.0,3674.028,0.058694
23,58723,3854401551,58723.0,3675.844,0.058723
24,58522,3841208514,58522.0,3663.262,0.058522
25,58548,3842915076,58548.0,3664.889,0.058548
26,58303,3826834011,58303.0,3649.553,0.058303
27,58619,3847575303,58619.0,3669.334,0.058619
28,58458,3837401568,58458.0,3659.631,0.058458
29,58630,3847903488,58630.0,3669.647,0.058630
30,58609,3846918933,58609.0,3668.708,0.058609
