timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,18191,19903,22671,24959,117,28287,17736,3496
2,20591,23983,29023,36223,123,38783,20508,4545
3,20495,22815,26575,32143,124,36543,19857,4286
4,20351,23167,26495,32927,126,35615,20014,4240
5,19983,22319,27439,31007,112,36415,19686,4088
6,24527,27103,33023,46751,113,49887,23455,5538
7,20671,24943,28687,30463,116,33471,20646,4624
8,21583,31279,34335,38047,119,43167,23187,6370
9,20911,25279,28351,30511,149,33439,20631,4795
10,21711,24143,27503,31311,133,33887,20993,4621
11,22191,24847,27167,30495,125,34719,21316,4533
12,19759,22015,24383,26255,124,28127,19353,3890
13,22287,24207,26607,28239,100,31151,21446,4453
14,18911,21695,24703,27663,130,29983,18495,3852
15,17631,19263,22831,25567,128,26895,17096,3642
16,17599,19391,23151,25583,127,27983,17162,3651
17,17567,19679,24079,28287,124,30927,17065,3891
18,17615,19199,24495,30719,110,34495,17075,3880
19,17679,19183,23967,26863,119,28895,17098,3789
20,17551,19775,24191,26783,122,29247,17070,3862
21,17615,19839,23103,25007,117,26927,17054,3873
22,17551,19279,24639,27407,125,29375,17089,3721
23,17535,18959,21983,24879,124,26351,17051,3439
24,17647,19855,24431,27983,109,30847,17086,4029
25,17599,19151,23791,26495,118,31583,17067,3699
26,17583,19295,23279,29855,125,34335,17144,3673
27,17551,19519,24543,30063,105,32687,17062,3907
28,17631,19135,23903,26751,115,32031,17095,3729
29,17583,19295,23983,26735,128,29391,17054,3791
30,17567,19119,22991,27695,115,30623,17066,3592
