timestamp_sec,server_voluntary,server_involuntary,client_voluntary,client_involuntary
1,293,1,92,1
2,16504,4,5745,3
3,16980,13,7547,4
4,16877,11,6928,1
5,16914,4,7037,18
6,16663,5,6274,-1
7,16825,4,6852,7
8,16722,6,6444,7
9,16902,3,7083,4
10,16999,8,7562,7
11,17020,6,7634,14
12,16718,6,6454,8
13,16848,8,7095,5
14,16847,7,6930,5
15,16844,6,6864,4
16,16739,2,6521,4
17,16632,4,6097,0
18,16675,3,6193,0
19,16727,4,6518,6
20,16788,4,6620,2
21,16807,11,6864,3
22,16856,4,6926,3
23,17054,11,7841,6
24,16944,2,7349,5
25,15329,8,0,0
26,15193,7,0,0
27,15195,4,0,0
28,15201,1,0,0
29,15202,3,0,0
30,15223,8,0,0
