timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,84621,1394977185,84621.0,1330.354,0.084621
2,75566,1245705510,75566.0,1187.997,0.075566
3,73212,1206899820,73212.0,1150.989,0.073212
4,71784,1183359240,71784.0,1128.539,0.071784
5,63986,1054809210,63986.0,1005.944,0.063986
6,70363,1159934055,70363.0,1106.199,0.070363
7,62308,1027147380,62308.0,979.564,0.062308
8,64323,1060364655,64323.0,1011.243,0.064323
9,74860,1234067100,74860.0,1176.898,0.074860
10,58449,963531765,58449.0,918.895,0.058449
11,82816,1365221760,82816.0,1301.977,0.082816
12,85146,1403631810,85146.0,1338.608,0.085146
13,85292,1406055105,85292.0,1340.919,0.085292
14,84595,1394532090,84595.0,1329.929,0.084595
15,84421,1391680185,84421.0,1327.210,0.084421
16,84707,1396394895,84707.0,1331.706,0.084707
17,84698,1396246530,84698.0,1331.564,0.084698
18,84081,1386075285,84081.0,1321.864,0.084081
19,84273,1389240405,84273.0,1324.883,0.084273
20,84964,1400631540,84964.0,1335.746,0.084964
21,85104,1402939440,85104.0,1337.947,0.085104
22,85399,1407802515,85399.0,1342.585,0.085399
23,85297,1406121045,85297.0,1340.982,0.085297
24,85275,1405758375,85275.0,1340.636,0.085275
25,84901,1399592985,84901.0,1334.756,0.084901
26,85323,1406549655,85323.0,1341.390,0.085323
27,85337,1406780445,85337.0,1341.610,0.085337
28,85081,1402560285,85081.0,1337.586,0.085081
29,85255,1405428675,85255.0,1340.321,0.085255
30,85729,1413242565,85729.0,1347.773,0.085729
