timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,70371,42996681,70371.0,41.005,0.070371
2,60302,36844522,60302.0,35.138,0.060302
3,57919,35388509,57919.0,33.749,0.057919
4,52733,32219863,52733.0,30.727,0.052733
5,52507,32081777,52507.0,30.596,0.052507
6,55399,33848789,55399.0,32.281,0.055399
7,63856,39016016,63856.0,37.209,0.063856
8,71127,43458597,71127.0,41.445,0.071127
9,70982,43370002,70982.0,41.361,0.070982
10,71033,43401163,71033.0,41.391,0.071033
11,71070,43423770,71070.0,41.412,0.071070
12,71037,43403607,71037.0,41.393,0.071037
13,70650,43167150,70650.0,41.167,0.070650
14,71207,43507477,71207.0,41.492,0.071207
15,70455,43048005,70455.0,41.054,0.070455
16,71142,43467762,71142.0,41.454,0.071142
17,71030,43399330,71030.0,41.389,0.071030
18,71109,43447599,71109.0,41.435,0.071109
19,71146,43470206,71146.0,41.456,0.071146
20,71091,43436601,71091.0,41.424,0.071091
21,70460,43051060,70460.0,41.057,0.070460
22,70337,42975907,70337.0,40.985,0.070337
23,70329,42971019,70329.0,40.980,0.070329
24,70442,43040062,70442.0,41.046,0.070442
25,70648,43165928,70648.0,41.166,0.070648
26,70192,42887923,70192.0,40.901,0.070192
27,60688,37079757,60688.0,35.362,0.060688
28,57744,35281584,57744.0,33.647,0.057744
29,57686,35246757,57686.0,33.614,0.057686
30,57835,35336574,57835.0,33.700,0.057835
