timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,0.0,0.0,0.0,0.0,0.0,0.0
2,8.5,37.5,46.0,11.5,22.0,33.5
3,6.0,39.5,45.5,12.5,21.5,34.0
4,6.0,38.5,44.5,12.0,21.5,33.5
5,6.5,38.0,44.5,10.5,22.0,32.5
6,5.5,39.0,44.5,11.5,22.0,33.5
7,6.0,39.5,45.5,12.0,22.5,34.5
8,6.0,39.0,45.0,11.5,21.0,32.5
9,6.0,39.0,45.0,11.0,22.0,33.0
10,6.5,38.5,45.0,12.5,20.5,33.0
11,7.0,37.5,44.5,12.0,22.0,34.0
12,6.0,39.0,45.0,12.0,21.0,33.0
13,6.5,38.5,45.0,12.5,20.5,33.0
14,6.5,39.0,45.5,11.0,22.0,33.0
15,6.0,36.0,42.0,12.0,20.0,32.0
16,0.0,0.0,0.0,-2286.0,-6813.0,-9099.0
17,0.0,0.5,0.5,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.5,0.5,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.5,0.5,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.5,0.5,0.0,0.0,0.0
