timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,779,1062,1592,2225,90,4303,806,224
2,775,1050,1609,2673,83,5079,805,237
3,799,1059,1499,2089,95,3689,820,206
4,954,1483,3847,6243,103,9479,1066,562
5,974,1429,2263,3599,103,5291,1031,351
6,969,1424,2275,3705,86,6031,1028,355
7,1045,1567,2581,4211,99,6315,1114,409
8,1071,1726,2805,4271,102,5955,1169,463
9,1034,1569,2531,3619,113,6379,1103,397
10,995,1483,2385,3411,100,5395,1062,367
11,999,1750,21999,22959,105,23887,2109,4445
12,20463,22447,23647,25743,19824,25823,20960,1023
13,22911,25391,27135,27775,20032,27871,23067,1938
14,21071,22991,23823,24703,19968,25199,21377,988
15,21231,24511,27023,27151,19904,27183,21976,1729
16,21055,24335,26815,27103,19776,27167,21706,1666
17,21087,24415,26991,27167,19552,27199,21655,1740
18,20831,23679,26623,27183,19952,27231,21515,1454
19,20447,22319,23375,23567,19808,23631,20912,931
20,20591,22527,23743,25695,19968,25743,21057,995
21,20511,22351,23375,23679,19664,23839,20906,954
22,20847,22831,24703,26095,19888,26271,21234,1127
23,20943,23247,25711,26911,19744,26927,21384,1360
24,20783,22751,24559,25519,19824,25599,21222,1101
25,20335,22239,22911,23215,19632,23279,20741,891
26,20559,22447,23087,23391,19760,23519,20929,898
27,20767,22735,24399,25967,19632,26031,21167,1106
28,20735,23999,26847,27455,19872,27551,21542,1547
29,20511,22751,24911,26383,19728,26895,21091,1222
30,20815,24271,26943,27071,19776,27103,21420,1574
