syscall_name,count,errors,total_time_us,avg_time_us,pct_time
shutdown,91624,0,2188156,23,0.49
accept,91588,0,417037,4,0.09
futex,48202,0,245946982,5102,55.57
restart_syscall,6,0,849707,141617,0.19
