timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,69,83,106,153,59,169,71,9
2,70,87,120,166,59,723,73,14
3,68,82,98,146,59,254,70,9
4,90,132,171,219,60,729,95,26
5,109,157,207,299,68,1506,114,40
6,107,159,212,346,71,3081,115,61
7,108,152,192,237,70,662,112,28
8,76,96,156,213,65,717,80,17
9,76,92,132,169,64,201,79,11
10,76,90,137,163,64,214,78,11
11,75,91,120,160,64,681,77,12
12,74,86,116,155,64,196,76,9
13,74,87,112,160,64,209,76,9
14,74,85,111,160,64,720,76,10
15,73,86,134,163,64,189,75,11
16,76,92,139,161,64,182,79,11
17,75,91,113,158,66,699,78,11
18,74,89,106,155,65,168,76,9
19,75,88,118,160,65,744,77,11
20,72,85,106,158,64,175,75,8
21,73,87,108,155,63,172,75,9
22,75,89,111,156,65,698,77,11
23,72,85,109,158,64,261,74,9
24,74,87,117,170,65,297,76,10
25,73,86,108,158,64,729,75,11
26,73,86,114,158,65,203,75,9
27,75,89,124,167,65,1571,78,19
28,74,89,133,161,64,674,77,12
29,73,87,107,152,64,174,75,8
30,74,90,115,161,65,709,77,12
