timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,704,1130,2385,2637,61,4179,773,341
2,694,1077,1810,2767,57,4371,743,296
3,679,1058,1728,2671,58,5307,730,291
4,827,1508,2285,3851,57,7315,933,444
5,988,1820,3887,6355,78,13751,1158,645
6,916,1610,3183,3793,76,5939,1040,540
7,938,1495,2557,3861,71,6219,1014,421
8,1003,1642,2749,4323,71,6131,1095,470
9,915,1469,2641,4435,74,7083,996,441
10,914,1452,2503,3717,73,8199,989,412
11,946,2079,17023,17615,68,18095,2133,4009
12,15359,15855,17071,17263,14824,17279,15445,413
13,15743,16399,16943,17263,15056,17391,15818,409
14,15655,16223,17567,17711,14832,17743,15700,498
15,15463,15847,18255,18431,15040,18479,15542,422
16,15591,15991,17471,17951,14792,17983,15628,398
17,15551,16031,16671,17007,14656,17023,15539,402
18,15687,16151,16767,17023,14640,17039,15687,393
19,15455,15847,17023,17583,14824,17631,15485,418
20,15295,16167,16863,16991,14616,17023,15388,483
21,15383,15783,17439,17615,14688,17839,15456,416
22,15591,16415,17439,17727,14896,17791,15726,507
23,15431,16039,17375,17487,14672,17503,15537,495
24,15359,15679,16303,16431,14808,16463,15392,244
25,15407,15823,16111,16343,14752,16415,15436,273
26,15287,15943,16639,16767,14768,16799,15380,372
27,15391,15839,18015,18319,14432,18415,15427,467
28,15575,15935,16623,16895,14704,16927,15561,350
29,15335,15999,18047,18095,14720,18127,15460,534
30,15823,16119,16655,16879,15176,16911,15823,244
